case_id,timestamp,species,breed,age_years,age_category,weight_kg,symptoms,description,urgency_level,urgency_score,wait_time_minutes,requires_immediate_attention,follow_up_required,previous_conditions,symptom_0,symptom_1,symptom_2,symptom_3,symptom_4,symptom_5,symptom_6,symptom_7,symptom_8,symptom_9,symptom_10,symptom_11,symptom_12,symptom_13,symptom_14,symptom_15,symptom_16,symptom_17,symptom_18,symptom_19,symptom_20,symptom_21,symptom_22,symptom_23,symptom_24,symptom_25,symptom_26,symptom_27,symptom_28,symptom_29,symptom_30,symptom_31,symptom_32,symptom_33,symptom_34,symptom_35,symptom_36,symptom_37,symptom_38,symptom_39,symptom_40,symptom_41,symptom_42,symptom_43,symptom_44,symptom_45,symptom_46,text_length,exclamation_count,question_count,critical_keyword_count,urgent_keyword_count,moderate_keyword_count,low_keyword_count,urgency_words,species_encoded,urgency_numeric,age_category_encoded
3563,2025-08-03T11:53:03.910702,cat,Abyssinian,-0.975232542741882,young,-0.056605538122416886,['vaccination due'],My 1.7 year old Abyssinian cat has been experiencing vaccination due. Progressive over 3 days. Seems to be getting worse.,low,2,1.0528889865419966,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,0,0,0,0,0,1,0,1,1,1
3564,2024-10-18T11:53:03.910709,dog,Golden Retriever,-0.22611819462540947,adult,1.929265080221943,"['moderate bleeding', 'eye discharge with squinting']","Concerned about my dog (Golden Retriever, 5.5yo) showing signs of moderate bleeding, eye discharge with squinting. Noticed yesterday. Pet is distressed.",urgent,3,-0.7979883577485006,False,False,"['allergies', 'ear infections']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,1,0,1,0,0,2,3,2
3565,2024-08-24T11:53:03.910717,bird,mixed,1.5480999982820256,senior,-0.5501355142790033,"['urinating more frequently', 'loss of appetite']","Patient is a mixed bird, 14.5 years old, presenting with urinating more frequently, loss of appetite. Has been going on for 2 days. Is this an emergency?",moderate,3,-0.5047800655836694,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,0,1,0,0,1,0,1,0,2,4
3566,2025-07-22T11:53:03.910724,rabbit,mixed,0.5427096889678125,senior,-0.24461695761064026,['grooming required'],mixed rabbit with grooming required. Age: 9.4 years. Has been going on for 2 days. Should we come in immediately?,low,2,0.13661307352689897,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,1,0,0,0,1,1,5,1,3
3567,2025-05-24T11:53:03.910731,bird,mixed,0.049871302049080496,adult,-0.5618862279970174,['routine checkup'],"Concerned about my bird (mixed, 6.9yo) showing signs of routine checkup. Noticed yesterday. Seems to be getting worse.",low,1,1.1628420961038084,False,True,['ear infections'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0,0,2,0,0,1,2
3568,2025-03-22T11:53:03.910740,guinea pig,mixed,1.0552616113632936,senior,-0.49138194568893345,"['urinating more frequently', 'minor limping', 'sneezing']","Concerned about my guinea pig (mixed, 12.0yo) showing signs of urinating more frequently, minor limping, sneezing. Progressive over 3 days. Seems to be getting worse.",moderate,3,-0.7796628394881987,False,True,['hip dysplasia'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26,0,0,0,0,1,0,0,3,2,3
3569,2024-10-07T11:53:03.910748,rabbit,mixed,0.8581262565958009,senior,-0.40912694966283575,['nail trimming needed'],My 11.0 year old mixed rabbit has been experiencing nail trimming needed. Just started an hour ago. Is this an emergency?,low,2,0.6130765482947498,False,False,"['eye problems', 'diabetes', 'cancer remission']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,1,0,0,0,1,1,5,1,3
3570,2024-10-22T11:53:03.910756,guinea pig,mixed,-0.403540013916153,adult,-0.5031326594069475,"['loss of appetite', 'minor eye discharge']","mixed guinea pig with loss of appetite, minor eye discharge. Age: 4.6 years. Started today. Please advise urgency.",moderate,2,0.5397744752535419,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0,0,2,0,0,3,2,2
3571,2024-09-17T11:53:03.910764,cat,Persian,-1.2117949684628735,kitten,-0.29161981248269614,"['excessive drooling', 'bloody diarrhea', 'moderate bleeding', 'persistent coughing']","Persian cat with excessive drooling, bloody diarrhea, moderate bleeding, persistent coughing. Age: 0.5 years. Has been going on for 2 days. Should we come in immediately?",urgent,4,-1.054545613392728,True,False,"['arthritis', 'skin condition']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,1,1,2,2,0,1,1,3,0
3572,2025-06-26T11:53:03.910773,hamster,mixed,-1.0343731491721297,young,-0.5853876554330453,"['excessive panting', 'ear discharge']","mixed hamster with excessive panting, ear discharge. Age: 1.4 years. Just started an hour ago. Seems to be getting worse.",urgent,4,-0.8896159490500104,True,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,1,1,0,0,4,3,1
3573,2024-09-12T11:53:03.910780,hamster,mixed,-0.403540013916153,adult,-0.5853876554330453,"['weight management consultation', 'grooming required', 'nail trimming needed']","mixed hamster with weight management consultation, grooming required, nail trimming needed. Age: 4.6 years. Progressive over 3 days. Very worried.",low,1,3.251951177778231,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,0,0,0,0,0,3,0,4,1,2
3574,2025-08-18T11:53:03.910787,hamster,mixed,-0.7978107234511386,young,-0.5736369417150312,['drinking more water than usual'],"Patient is a mixed hamster, 2.6 years old, presenting with drinking more water than usual. Just started an hour ago. Very worried.",moderate,3,-0.651384211666085,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,4,2,1
3575,2025-05-13T11:53:03.910794,bird,mixed,1.3115375725610343,senior,-0.5501355142790033,['behavioral consultation'],"Patient is a mixed bird, 13.3 years old, presenting with behavioral consultation. Started today. Please advise urgency.",low,2,0.3931703291711263,False,False,[],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,1,0,0,1,4
3576,2025-04-21T11:53:03.910801,guinea pig,mixed,-1.0540866846488792,young,-0.5266340868429754,['diet advice needed'],"Concerned about my guinea pig (mixed, 1.3yo) showing signs of diet advice needed. Just started an hour ago. Pet is distressed.",low,2,-0.22989729167914008,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,0,0,1,0,3,1,1
3577,2025-01-04T11:53:03.910810,hamster,mixed,-0.896378400834885,young,-0.5853876554330453,"['diarrhea', 'sneezing', 'paralysis']","My 2.1 year old mixed hamster has been experiencing diarrhea, sneezing, paralysis. Has been going on for 2 days. Very worried.",moderate,3,-0.8346393942691045,False,True,"['obesity', 'skin condition', 'kidney disease']",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,1,0,2,0,0,4,2,1
3578,2024-10-20T11:53:03.910818,dog,Poodle,2.2183602044915007,geriatric,3.3393507263836186,"['diarrhea', 'lethargy']","My 17.9 year old Poodle dog has been experiencing diarrhea, lethargy. Started today. Very worried.",moderate,4,-0.8896159490500104,True,True,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,2,0,0,2,2,4
3579,2024-10-06T11:53:03.910827,hamster,mixed,-0.8766648653581356,young,-0.5853876554330453,"['bad breath', 'sneezing']","My 2.2 year old mixed hamster has been experiencing bad breath, sneezing. Just started an hour ago. Pet is distressed.",low,2,0.02665996396508726,False,False,[],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,0,1,0,0,4,1,1
3580,2025-07-23T11:53:03.910835,cat,Russian Blue,-1.2906491103698705,kitten,-0.3621240947907799,"['minor limping', 'lethargy', 'minor eye discharge']","Patient is a Russian Blue cat, 0.1 years old, presenting with minor limping, lethargy, minor eye discharge. Noticed yesterday. Should we come in immediately?",moderate,3,-0.6697097299263869,False,False,"['allergies', 'dental disease']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,1,0,0,2,0,1,1,2,0
3581,2025-08-20T11:53:03.910844,rabbit,mixed,-0.9949460782186313,young,-0.32687195363673804,"['nail trimming needed', 'mild scratching']","mixed rabbit with nail trimming needed, mild scratching. Age: 1.6 years. Started today. Should we come in immediately?",low,2,0.08163651874599312,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,1,0,0,1,1,1,5,1,1
3582,2025-02-05T11:53:03.910854,bird,mixed,-0.18669112367191087,adult,-0.5501355142790033,"['weight management consultation', 'nail trimming needed', 'behavioral consultation', 'excessive panting']","Patient is a mixed bird, 5.7 years old, presenting with weight management consultation, nail trimming needed, behavioral consultation, excessive panting. Noticed yesterday. Please advise urgency.",low,1,1.8408862717349808,False,False,['hip dysplasia'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26,0,0,0,1,0,2,0,0,1,2
3583,2025-03-30T11:53:03.910863,hamster,mixed,-0.04869637533466589,adult,-0.5736369417150312,"['sneezing', 'vomiting', 'bloated abdomen']","mixed hamster with sneezing, vomiting, bloated abdomen. Age: 6.4 years. Noticed yesterday. Pet is distressed.",moderate,2,0.8513082856786751,False,True,['allergies'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,0,0,1,0,2,0,0,4,2,2
3584,2024-08-24T11:53:03.910871,cat,Sphynx,-1.2315085039396225,kitten,-0.2328662438926263,"['difficulty defecating', 'eye discharge with squinting']","My 0.4 year old Sphynx cat has been experiencing difficulty defecating, eye discharge with squinting. Has been going on for 2 days. Please advise urgency.",urgent,4,-0.9812435403515202,True,False,['skin condition'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,1,1,0,0,1,3,0
3585,2025-04-19T11:53:03.910880,hamster,mixed,-0.10783698176491387,adult,-0.5736369417150312,"['vomiting', 'sneezing', 'ear discharge', 'excessive scratching']","Concerned about my hamster (mixed, 6.1yo) showing signs of vomiting, sneezing, ear discharge, excessive scratching. Just started an hour ago. Please advise urgency.",moderate,2,-0.30319936472034786,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,0,0,0,1,4,0,0,4,2,2
3586,2024-10-07T11:53:03.910887,hamster,mixed,-1.0146596136953805,young,-0.5853876554330453,"['bad breath', 'weight management consultation', 'behavioral consultation', 'vaccination due']","Concerned about my hamster (mixed, 1.5yo) showing signs of bad breath, weight management consultation, behavioral consultation, vaccination due. Has been going on for 2 days. Pet is distressed.",low,2,-0.1382697003776303,False,True,[],1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29,0,0,0,0,0,2,0,4,1,1
3587,2024-10-09T11:53:03.910894,hamster,mixed,-0.5415347622533979,adult,-0.5853876554330453,"['vomiting', 'minor eye discharge']","My 3.9 year old mixed hamster has been experiencing vomiting, minor eye discharge. Noticed yesterday. Please advise urgency.",moderate,2,0.5764255117741458,False,True,"['hip dysplasia', 'skin condition']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,0,0,0,0,2,0,0,4,2,2
3588,2025-05-19T11:53:03.910903,cat,Russian Blue,2.4549226302124927,geriatric,-0.0683562518404308,"['grooming required', 'behavioral consultation']","Concerned about my cat (Russian Blue, 19.1yo) showing signs of grooming required, behavioral consultation. Has been going on for 2 days. Pet is distressed.",low,3,-0.7613373212278967,False,False,"['cancer remission', 'kidney disease', 'heart murmur']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,0,0,2,0,1,1,4
3589,2025-01-26T11:53:03.910911,hamster,mixed,1.2523969661307863,senior,-0.5853876554330453,"['diarrhea', 'urinating more frequently', 'excessive scratching']","Patient is a mixed hamster, 13.0 years old, presenting with diarrhea, urinating more frequently, excessive scratching. Progressive over 3 days. Very worried.",moderate,3,-0.46812902906306547,False,False,[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,0,0,0,1,2,0,0,4,2,4
3590,2024-11-13T11:53:03.910919,cat,Persian,-0.6992430460673922,adult,0.15490730880183456,['behavioral consultation'],Persian cat with behavioral consultation. Age: 3.1 years. Symptoms for the past week. Should we come in immediately?,low,1,1.1811676143641103,False,False,"['dental disease', 'arthritis', 'thyroid issues']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,1,0,0,0,1,1,1,1,2
3591,2025-08-17T11:53:03.910927,cat,Russian Blue,2.3366414173519967,geriatric,0.15490730880183456,['vomiting'],"Concerned about my cat (Russian Blue, 18.5yo) showing signs of vomiting. Noticed yesterday. Pet is distressed.",moderate,4,-1.054545613392728,True,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,0,0,0,0,1,0,0,1,2,4
3592,2024-11-05T11:53:03.910935,guinea pig,mixed,-0.6598159751138937,adult,-0.5031326594069475,"['behavioral consultation', 'difficulty breathing']","Concerned about my guinea pig (mixed, 3.3yo) showing signs of behavioral consultation, difficulty breathing. Started today. Is this an emergency?",low,1,1.0712145048022985,False,False,[],0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,1,1,1,0,1,1,3,1,2
3593,2025-08-06T11:53:03.910943,hamster,mixed,0.9961210049330457,senior,-0.5736369417150312,"['eye discharge with squinting', 'sudden behavior change', 'moderate bleeding', 'vomiting blood']","Patient is a mixed hamster, 11.7 years old, presenting with eye discharge with squinting, sudden behavior change, moderate bleeding, vomiting blood. Noticed yesterday. Pet is distressed.",urgent,5,-1.0911966499133319,True,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27,0,0,1,3,2,0,0,4,3,3
3594,2025-02-12T11:53:03.910951,cat,British Shorthair,0.4244284761073169,senior,0.15490730880183456,"['lethargy', 'excessive scratching']","British Shorthair cat with lethargy, excessive scratching. Age: 8.8 years. Just started an hour ago. Should we come in immediately?",moderate,3,-0.6880352481866889,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,1,0,1,2,0,1,1,2,3
3595,2025-02-04T11:53:03.910959,hamster,mixed,-0.8766648653581356,young,-0.5736369417150312,"['minor eye discharge', 'mild coughing', 'behavioral consultation']","My 2.2 year old mixed hamster has been experiencing minor eye discharge, mild coughing, behavioral consultation. Just started an hour ago. Seems to be getting worse.",moderate,3,-0.7246862847072928,False,False,[],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0,0,2,1,0,4,2,1
3596,2025-01-24T11:53:03.910966,dog,German Shepherd,-1.2117949684628735,puppy,1.4239843903473424,"['drinking more water than usual', 'mild coughing']","Concerned about my dog (German Shepherd, 0.5yo) showing signs of drinking more water than usual, mild coughing. Symptoms for the past week. Pet is distressed.",moderate,3,-0.7979883577485006,False,False,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,1,0,0,2,2,0
3597,2025-05-25T11:53:03.910974,rabbit,mixed,-1.113227291079127,young,-0.3621240947907799,"['nail trimming needed', 'weight management consultation', 'grooming required', 'diet advice needed']","Concerned about my rabbit (mixed, 1.0yo) showing signs of nail trimming needed, weight management consultation, grooming required, diet advice needed. Has been going on for 2 days. Very worried.",low,2,0.52144895699324,False,True,[],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30,0,0,0,0,0,4,0,5,1,0
3598,2024-12-08T11:53:03.910981,rabbit,mixed,0.5821367599213109,senior,-0.19761410273858443,"['loss of appetite', 'sneezing']","mixed rabbit with loss of appetite, sneezing. Age: 9.6 years. Symptoms for the past week. Seems to be getting worse.",moderate,3,-0.7063607664469909,False,False,['cancer remission'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,0,2,0,0,5,2,3
3599,2025-03-18T11:53:03.910989,bird,mixed,0.87783979207255,senior,-0.5501355142790033,"['sneezing', 'lethargy', 'mild coughing']","mixed bird with sneezing, lethargy, mild coughing. Age: 11.1 years. Progressive over 3 days. Seems to be getting worse.",moderate,3,-0.5964076568851792,False,False,['allergies'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,3,0,0,0,2,3
